Vùng,Tỉnh,BC,Mã đơn,Tệp khách,Ngày nhập BC Giao,Số ngày đã nhập BC,Giờ câp nhật,Số lần giao,Nhóm BL,COD
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH73CKP,SME,2026-06-05 18:06:09.669000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80960536504,TTS,2026-06-05 18:06:20.252000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80419676503,TTS,2026-06-05 18:06:24.819000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80609966504,TTS,2026-06-05 18:07:02.986000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH7XUBQ,Shopee,2026-06-05 18:07:06.029000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHFDDNW,SME,2026-06-05 18:07:10.532000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80878386507,TTS,2026-06-05 18:07:35.700000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80311546507,TTS-Bulky,2026-06-05 18:07:39.347000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80838786508,TTS,2026-06-05 18:08:00.385000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHF3Q8B,SME,2026-06-05 18:09:33.753000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80723036510,TTS,2026-06-05 18:09:40.445000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80643856601,TTS,2026-06-05 18:09:40.445000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80809226510,TTS,2026-06-05 18:09:40.445000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80860166510,TTS,2026-06-05 18:09:40.445000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80618656510,TTS,2026-06-05 18:09:40.445000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,4,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH78AKV,SME,2026-06-05 18:09:51.629000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80449116505,TTS,2026-06-05 18:10:00.391000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80266426504,TTS,2026-06-05 18:10:00.391000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80032486503,TTS,2026-06-05 18:10:00.391000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQWEDQ,SME,2026-06-05 18:10:10.223000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQRWE8,SME,2026-06-05 18:10:10.223000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHL38GT,SME,2026-06-05 18:10:27.521000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80662846507,TTS,2026-06-05 18:10:40.296000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHLGWKN,SME,2026-06-05 18:11:02.049000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHL889H,SME,2026-06-05 18:11:02.049000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHFWVUA,SME,2026-06-05 18:11:02.049000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHFV9TV,SME,2026-06-05 18:11:02.049000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHLBVCA,SME,2026-06-05 18:11:19.607000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80508296505,TTS,2026-06-05 18:11:25.263000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,4,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHLKUUC,SME,2026-06-05 18:11:30.579000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHLU6GM,SME,2026-06-05 18:12:12.091000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,4,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHLPUBW,SME,2026-06-05 18:12:12.091000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80729366501,TTS,2026-06-05 18:12:18.722000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80220896505,TTS-Bulky,2026-06-05 18:12:18.722000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80047796505,TTS,2026-06-05 18:12:18.722000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHL9HWR,SME,2026-06-05 18:12:25.830000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80846466509,TTS,2026-06-05 18:12:37.916000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHGFXTH,SME,2026-06-05 18:12:37.916000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80683566509,TTS,2026-06-05 18:12:39.150000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH7FAYD,SME,2026-06-05 18:12:39.150000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHFNGK8,SME,2026-06-05 18:12:51.171000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHLKE6K,SME,2026-06-05 18:12:54.444000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHFNUPU,SME,2026-06-05 18:13:02.431000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHLKRPG,SME,2026-06-05 18:13:02.431000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH7FYDU,SME,2026-06-05 18:13:06.623000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80509066510,TTS,2026-06-05 18:13:06.623000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80468486504,TTS,2026-06-05 18:13:16.583000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80095166503,TTS,2026-06-05 18:13:16.583000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHL8VTB,SME,2026-06-05 18:13:19.896000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,4,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHF9YAC,SME,2026-06-05 18:13:19.896000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYTM7WBY,SME,2026-06-05 18:13:19.896000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHLWXBK,SME,2026-06-05 18:13:19.896000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,1,(a) 5 - 6 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQXLA4,SME,2026-06-05 18:13:25.333000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHL46PK,SME,2026-06-05 18:13:25.333000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYTEBWQ3,SME,2026-06-05 18:13:25.333000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHFGNE8,SME,2026-06-05 18:13:25.333000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHL6A8U,SME,2026-06-05 18:13:29.873000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHLCCED,SME,2026-06-05 18:13:29.873000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYTET6PU,SME,2026-06-05 18:13:29.873000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQW37P,SME,2026-06-05 18:13:32.886000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQ4PKK,SME,2026-06-05 18:13:32.886000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYTMA9M6,SME,2026-06-05 18:13:32.886000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYH7BGK3,SME,2026-06-05 18:18:31.885000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà,GYHLWQYF,SME,2026-06-05 18:20:10.933000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHLPHD8,SME,2026-06-05 18:22:07.930000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80724786506,TTS,2026-06-05 18:22:07.930000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHL4LGX,SME,2026-06-05 18:22:07.930000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHF4VX8,SME,2026-06-05 18:22:26.589000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHFFHHB,SME,2026-06-05 18:22:26.589000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHLK8EU,SME,2026-06-05 18:23:16.841000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80427566506,TTS,2026-06-05 18:23:16.841000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,5,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80170096507,TTS,2026-06-05 18:23:16.841000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,5,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHFAC6K,SME,2026-06-05 18:23:16.841000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80647416508,TTS,2026-06-05 18:23:16.841000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYH7WYXC,SME,2026-06-05 18:24:39.063000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYTEF3HV,SME,2026-06-05 18:26:06.035000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYH77D4V,SME,2026-06-05 18:26:06.035000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHF98ME,SME,2026-06-05 18:26:55.290000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80862166508,TTS,2026-06-05 18:26:55.290000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHFXKYU,SME,2026-06-05 18:26:55.290000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHQ7BHW,SME,2026-06-05 18:28:36.105000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHLLTAD,SME,2026-06-05 18:28:36.105000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHQP9KH,SME,2026-06-05 18:28:36.105000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHLKHYR,SME,2026-06-05 18:28:41.521000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYH7BQQ9,SME,2026-06-05 18:29:56.652000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHQEPK4,SME,2026-06-05 18:32:08.402000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80176556507,TTS,2026-06-05 18:32:15.484000+00:00,5.6,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHFDHHX,SME,2026-06-05 18:48:18.379000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYH7Q9EV,Shopee,2026-06-05 18:48:30.605000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,1,(a) 5 - 6 ngày,
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,VNGH80704186510,TTS,2026-06-05 18:48:40.826000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,VNGH80223636510,TTS,2026-06-05 18:48:40.826000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 466 Đường 23/10-Nha Trang-Khánh Hòa,GYHFDEKA,SME,2026-06-05 18:52:25.189000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,4,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 466 Đường 23/10-Nha Trang-Khánh Hòa,VNGH80104256510,TTS,2026-06-05 18:52:30.696000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,5,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 466 Đường 23/10-Nha Trang-Khánh Hòa,GYH7NPTG,Shopee,2026-06-05 18:52:45.133000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHFHFK7,SME,2026-06-05 18:53:21.282000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục Đường 35 Hà Quang 1-Xã Nam Nha Trang-Khánh Hòa,GYH74FBW,SME,2026-06-05 18:53:53.528000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,4,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYH7VM3F,Shopee,2026-06-05 18:56:01.544000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYH7WXQ9,SME,2026-06-05 18:56:01.544000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục Đường 35 Hà Quang 1-Xã Nam Nha Trang-Khánh Hòa,GYH7W9BL,SME,2026-06-05 18:56:52.588000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục Đường 35 Hà Quang 1-Xã Nam Nha Trang-Khánh Hòa,GYH7TEUY,SME,2026-06-05 18:57:05.889000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYH74UCM,SME,2026-06-05 19:02:37.332000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYH7E93G,SME,2026-06-05 19:02:48.058000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHG7QUM,SME,2026-06-05 19:02:48.058000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông,VNGH80602926510,TTS,2026-06-05 19:13:18.853000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,4,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông,GYH7TRB4,SME,2026-06-05 19:13:18.853000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông,GYH78ERG,SME,2026-06-05 19:13:18.853000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,4,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Lê Hồng Phong-Liên Hiệp-Đức Trọng-Lâm Đồng,GYHL87PA,SME,2026-06-05 19:14:49.639000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,4,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Lê Hồng Phong-Liên Hiệp-Đức Trọng-Lâm Đồng,GYTAGCL9,SME,2026-06-05 19:15:22.963000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông,GYTMD6A6,SME,2026-06-05 19:15:48.873000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông,GYHF9VAR,SME,2026-06-05 19:15:55.655000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Đắk Mil-Đắk Nông,VNGH80282876509,TTS,2026-06-05 19:23:26.264000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,5,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông,GYH7KNLF,SME,2026-06-05 19:38:23.010000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông,VNGH80691656510,TTS,2026-06-05 19:40:39.193000+00:00,5.5,2026-06-11 07:45:36.692000+00:00,5,(a) 5 - 6 ngày,cod
