Mã bưu cục,Mã đơn hàng,Loại đơn,Khách hàng,Trạng thái,Thời gian tồn đọng,warehouse_name
22774000,GYH6PAVK,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Thôn Phú An Nam 2-Xã Diên Khánh-Khánh Hòa
22363000,GYH6VEWD,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục Đường 35 Hà Quang 1-Xã Nam Nha Trang-Khánh Hòa
21403000,GYH33R38,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
22704000,VNGH80541366605,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22746000,GYH94K4F,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
21320000,GYH6GM84,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,Bưu Cục Phú Thủy-Phan Thiết-Bình Thuận
21659000,GYHWVY9C,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
22793000,GYHVFQPR,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,Bưu Cục Đường Tỉnh Lộ 10-Xã Diên Thọ-Khánh Hòa
21403000,GYHBG9L6,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
22704000,VNGH80266706607,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22357000,GYH9YRDA,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Phước Minh-Thuận Nam-Ninh Thuận
22704000,VNGH80213906604,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22357000,GYHVLF6N,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Phước Minh-Thuận Nam-Ninh Thuận
22704000,VNGH80069656601,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22357000,GYHVFF4F,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Phước Minh-Thuận Nam-Ninh Thuận
22704000,VNGH80662546602,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22357000,GYHVFYDH,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Phước Minh-Thuận Nam-Ninh Thuận
22357000,GYHVFYP4,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Phước Minh-Thuận Nam-Ninh Thuận
21320000,GYH9BTDP,Luân chuyển trả,SHOPEE,Chưa đóng kiện,36_48,Bưu Cục Phú Thủy-Phan Thiết-Bình Thuận
21320000,GYHN793Y,Luân chuyển trả,OTHER,Không cần đóng kiện,36_48,Bưu Cục Phú Thủy-Phan Thiết-Bình Thuận
21320000,VNGH80487046506,Luân chuyển trả,TTS,Chưa đóng kiện,48_72,Bưu Cục Phú Thủy-Phan Thiết-Bình Thuận
22357000,GYHVNGD6,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Phước Minh-Thuận Nam-Ninh Thuận
22363000,GYHGXTP8,Luân chuyển trả,OTHER,Không cần đóng kiện,12_24,Bưu Cục Đường 35 Hà Quang 1-Xã Nam Nha Trang-Khánh Hòa
22774000,VNGH80921566703,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Thôn Phú An Nam 2-Xã Diên Khánh-Khánh Hòa
21659000,GYHWVYGT,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
21659000,GYHWVY9H,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
21659000,GYHWVY94,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
22793000,VNGH80389276810,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Đường Tỉnh Lộ 10-Xã Diên Thọ-Khánh Hòa
21659000,GYHWVYG8,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
22793000,GYHPH4NY,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,Bưu Cục Đường Tỉnh Lộ 10-Xã Diên Thọ-Khánh Hòa
21659000,GYHWVVAY,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
22793000,VNGH80267046810,Luân chuyển giao,TTS,Không cần đóng kiện,0_6,Bưu Cục Đường Tỉnh Lộ 10-Xã Diên Thọ-Khánh Hòa
22774000,VNGH80977866609,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Thôn Phú An Nam 2-Xã Diên Khánh-Khánh Hòa
22363000,GYHVETKH,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục Đường 35 Hà Quang 1-Xã Nam Nha Trang-Khánh Hòa
22774000,VNGH80755936607,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Thôn Phú An Nam 2-Xã Diên Khánh-Khánh Hòa
21659000,GYHWVY93,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
22746000,GYH9A39C,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
21659000,GYHWVPWP,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
22357000,GYHVT7V9,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Phước Minh-Thuận Nam-Ninh Thuận
22746000,GYH98Q9T,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
22746000,GYHVLGAG,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
22746000,GYHVFTTV,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
22746000,GYHVGQWF,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
22704000,VNGH80507636508,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22746000,GYHV9VMP,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
22704000,VNGH80259106504,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
21659000,GYHWVVAA,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
22704000,GYH334DC,Luân chuyển giao,OTHER,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22704000,GYTMME9A,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
21659000,GYHWVYGR,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
22704000,GYHLT4MM,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22746000,GYHVVMHG,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
22704000,GYHL8EAQ,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22746000,GYHV6FHT,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
22704000,GYHFM99V,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22746000,GYHVPNHY,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
22704000,GYH7FTGN,Luân chuyển trả,SHOPEE,Không cần đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22746000,GYHVBLQR,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
21403000,GYHDYLKK,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
22389000,GYHBLUQC,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng
21377000,VNGH80897496902,Luân chuyển giao,TTS,Đã đóng kiện,12_24,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng
22425000,GYH4D44N,Luân chuyển giao,OTHER,Chưa đóng kiện,36_48,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng
22759000,VNGH80455316702,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng
22051000,VNGH80655006606,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
20316000,GYHPTH96,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
21688000,GYH9X9NY,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 412 Nguyễn Văn Cừ-Lộc Phát-Bảo Lộc-Lâm Đồng
22774000,VNGH80148966610,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Thôn Phú An Nam 2-Xã Diên Khánh-Khánh Hòa
22759000,VNGH80326816607,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng
22774000,VNGH80613316904,Luân chuyển giao,TTS,Chưa đóng kiện,12_24,Bưu Cục Thôn Phú An Nam 2-Xã Diên Khánh-Khánh Hòa
22774000,VNGH80331516904,Luân chuyển giao,TTS,Chưa đóng kiện,12_24,Bưu Cục Thôn Phú An Nam 2-Xã Diên Khánh-Khánh Hòa
22425000,GYTHD9K6,Luân chuyển trả,OTHER,Chưa đóng kiện,48_72,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng
21688000,GYH9MV3C,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 412 Nguyễn Văn Cừ-Lộc Phát-Bảo Lộc-Lâm Đồng
22363000,GYH6FFFF,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Đường 35 Hà Quang 1-Xã Nam Nha Trang-Khánh Hòa
21688000,GYHVQRHE,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 412 Nguyễn Văn Cừ-Lộc Phát-Bảo Lộc-Lâm Đồng
22363000,GYH6DWCE,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục Đường 35 Hà Quang 1-Xã Nam Nha Trang-Khánh Hòa
21688000,GYHVFAH6,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 412 Nguyễn Văn Cừ-Lộc Phát-Bảo Lộc-Lâm Đồng
22363000,GYHV3L4K,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục Đường 35 Hà Quang 1-Xã Nam Nha Trang-Khánh Hòa
21688000,GYH6UKAY,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 412 Nguyễn Văn Cừ-Lộc Phát-Bảo Lộc-Lâm Đồng
22389000,GYH4LALE,Luân chuyển giao,OTHER,Không cần đóng kiện,0_6,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng
21688000,GYH6NWU6,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 412 Nguyễn Văn Cừ-Lộc Phát-Bảo Lộc-Lâm Đồng
21688000,GYH6DVXP,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 412 Nguyễn Văn Cừ-Lộc Phát-Bảo Lộc-Lâm Đồng
21688000,GYH63G44,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 412 Nguyễn Văn Cừ-Lộc Phát-Bảo Lộc-Lâm Đồng
22051000,VNGH80144156608,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
22051000,VNGH80162716604,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
20316000,GYH9D7H6,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20316000,GYH9Y8BP,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
22389000,GYHBA6YP,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng
22051000,VNGH80057796603,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
22051000,VNGH80042636604,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
22051000,VNGH80026016605,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
22051000,VNGH80883366604,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
22051000,VNGH80774616606,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
22051000,VNGH80937576604,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
20316000,GYHP9B96,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
22051000,VNGH80333246606,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
20316000,GYHB9QV8,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
22746000,GYHV3KRQ,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
20316000,GYH3F98L,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
22746000,GYHVW9FA,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
22051000,VNGH80439876602,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
22746000,GYHVWBQU,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
22746000,GYH69VCY,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
22425000,GYTMRHXL,Luân chuyển trả,OTHER,Chưa đóng kiện,48_72,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng
20316000,GYHDRW8W,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
22425000,VNGH80826726601,Luân chuyển trả,TTS,Không cần đóng kiện,48_72,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng
22051000,VNGH80729736606,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
22425000,GYHVHCDP,Luân chuyển trả,OTHER,Chưa đóng kiện,72_96,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng
22389000,GYHB8F44,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng
22051000,VNGH80963076602,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
22389000,VNGH80733206810,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng
22774000,GYH6TTTF,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Thôn Phú An Nam 2-Xã Diên Khánh-Khánh Hòa
22759000,VNGH80636246607,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng
22793000,GYH38QY7,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,Bưu Cục Đường Tỉnh Lộ 10-Xã Diên Thọ-Khánh Hòa
22357000,GYH6FT43,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Phước Minh-Thuận Nam-Ninh Thuận
21659000,GYHWVYGK,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
22704000,GYH73G4U,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
21403000,GYHBGYDL,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
21377000,VNGH80022006903,Luân chuyển giao,TTS,Đã đóng kiện,12_24,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng
22363000,GYHNNBT3,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục Đường 35 Hà Quang 1-Xã Nam Nha Trang-Khánh Hòa
21659000,GYHWVYGD,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
22363000,GYHPRRMT,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Đường 35 Hà Quang 1-Xã Nam Nha Trang-Khánh Hòa
21659000,GYHW6BF8,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
22704000,GYH7A8L3,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22704000,GYH7E93G,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
21659000,GYHWVYUU,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
22759000,VNGH80180746506,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng
21659000,GYHWVYG4,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
21403000,VNGH80974106904,Luân chuyển giao,TTS,Chưa đóng kiện,12_24,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
21659000,GYHWVPWV,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
22759000,GYH48HPD,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng
21659000,GYHWVYGM,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
22759000,GYHK7BP4,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng
22759000,GYHK7DEL,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng
22704000,GYHG9HX6,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22759000,GYHKFERX,Luân chuyển giao,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng
22704000,GYHGVV8W,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22704000,GYHG6W6M,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22704000,GYHGBRAM,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22704000,GYHCWMNF,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22704000,GYH96EBK,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22704000,GYHVYR3W,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
21659000,GYHWVY9A,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
22704000,GYHNEFET,Luân chuyển trả,SHOPEE,Không cần đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
22363000,GYH3BKEP,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Đường 35 Hà Quang 1-Xã Nam Nha Trang-Khánh Hòa
22704000,GYHDQY6E,Luân chuyển trả,SHOPEE,Không cần đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
21659000,GYHWVPWG,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
21403000,GYH3PTGT,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
22704000,GYHD93F8,Luân chuyển trả,SHOPEE,Không cần đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
21403000,GYH4XTKA,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
22704000,GYHDNMXE,Luân chuyển trả,SHOPEE,Không cần đóng kiện,6_12,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa
21403000,VNGH80597776808,Luân chuyển giao,TTS,Chưa đóng kiện,12_24,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
22746000,GYH6DDBM,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
20316000,VNGH80980686903,Luân chuyển giao,TTS,Chưa đóng kiện,12_24,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
22425000,GYT68BW8,Luân chuyển trả,OTHER,Không cần đóng kiện,72_96,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng
21403000,GYH4A6AD,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
22746000,VNGH80580036704,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
22425000,GYHN46YD,Luân chuyển giao,OTHER,Không cần đóng kiện,96_120,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng
21403000,GYHPRAYF_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
22746000,VNGH80033746703,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
21403000,GYHKF6M6,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
22746000,VNGH80795976701,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
21403000,GYH4M9BB,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
22746000,VNGH80493846610,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
21403000,VNGH80887906902,Luân chuyển giao,TTS,Chưa đóng kiện,12_24,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
22746000,VNGH80369186608,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
22746000,VNGH80357486609,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
22746000,VNGH80242106607,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
22746000,VNGH80611486607,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 229 Phước Long-Nam Nha Trang-Khánh Hòa
