Vùng,Tỉnh,BC,Mã đơn,Tệp khách,Ngày nhập BC Giao,Số ngày đã nhập BC,Giờ câp nhật,Số lần giao,Nhóm BL,COD
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTMAWNF,SME,2026-06-02 15:47:24.619000+00:00,11.7,2026-06-14 07:45:35.118000+00:00,0,(g) 11 - 12 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTMBC9Q,SME,2026-06-02 15:47:40.047000+00:00,11.7,2026-06-14 07:45:35.118000+00:00,1,(g) 11 - 12 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTRMXDK,SME,2026-06-02 15:47:40.047000+00:00,11.7,2026-06-14 07:45:35.118000+00:00,2,(g) 11 - 12 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYTMHF8V,SME,2026-06-02 18:00:15.402000+00:00,11.6,2026-06-14 07:45:35.118000+00:00,0,(g) 11 - 12 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYTELKCQ,SME,2026-06-02 18:10:40.889000+00:00,11.6,2026-06-14 07:45:35.118000+00:00,1,(g) 11 - 12 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYTMM4NQ,SME,2026-06-02 18:13:02.551000+00:00,11.6,2026-06-14 07:45:35.118000+00:00,2,(g) 11 - 12 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYTYW3AW,SME,2026-06-02 18:33:08.249000+00:00,11.6,2026-06-14 07:45:35.118000+00:00,2,(g) 11 - 12 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQDXQG,SME,2026-06-02 18:33:13.702000+00:00,11.6,2026-06-14 07:45:35.118000+00:00,4,(g) 11 - 12 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYTEBVG7,SME,2026-06-02 18:34:18.584000+00:00,11.5,2026-06-14 07:45:35.118000+00:00,3,(g) 11 - 12 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTM96CB,SME,2026-06-03 06:34:03.787000+00:00,11.0,2026-06-14 07:45:35.118000+00:00,1,(g) 11 - 12 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTMKNK6,SME,2026-06-03 06:34:03.787000+00:00,11.0,2026-06-14 07:45:35.118000+00:00,0,(g) 11 - 12 ngày,cod
NTB,Ninh Thuận,Bưu Cục 254A Đường 21 tháng 8-Phan Rang-Tháp Chàm-Ninh Thuận,GYHQNRB8,SME,2026-06-03 07:14:18.312000+00:00,11.0,2026-06-14 07:45:35.118000+00:00,0,(g) 11 - 12 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHQUHPP,SME,2026-06-03 07:23:42.075000+00:00,11.0,2026-06-14 07:45:35.118000+00:00,1,(g) 11 - 12 ngày,non - có phí
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYTEAXXA,SME,2026-06-03 07:27:11.124000+00:00,11.0,2026-06-14 07:45:35.118000+00:00,1,(g) 11 - 12 ngày,non - có phí
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHQGNY4,SME,2026-06-03 07:30:24.313000+00:00,11.0,2026-06-14 07:45:35.118000+00:00,2,(g) 11 - 12 ngày,cod
NTB,Ninh Thuận,Bưu Cục Phước Minh-Thuận Nam-Ninh Thuận,GYHLBCWD,SME,2026-06-03 07:50:32.503000+00:00,11.0,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng,GYTMVXKM,SME,2026-06-03 08:27:52.198000+00:00,11.0,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng,GYTMATDA,SME,2026-06-03 12:03:19.479000+00:00,10.8,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng,GYTRC7VL,SME,2026-06-03 12:04:08.514000+00:00,10.8,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng,GYTEU4WQ,SME,2026-06-03 12:26:08.145000+00:00,10.8,2026-06-14 07:45:35.118000+00:00,1,(f) 10 - 11 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYTX366A,SME,2026-06-03 12:46:20.987000+00:00,10.8,2026-06-14 07:45:35.118000+00:00,1,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục 337 Hùng Vương-Lộc Thắng-Bảo Lâm-Lâm Đồng ,GYHQHHEY,Shopee-Bulky,2026-06-03 14:04:07.014000+00:00,10.7,2026-06-14 07:45:35.118000+00:00,1,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục 337 Hùng Vương-Lộc Thắng-Bảo Lâm-Lâm Đồng ,GYHLKK9A,SME,2026-06-03 14:04:55.349000+00:00,10.7,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục 337 Hùng Vương-Lộc Thắng-Bảo Lâm-Lâm Đồng ,GYTMAUEY,SME,2026-06-03 14:06:07.954000+00:00,10.7,2026-06-14 07:45:35.118000+00:00,1,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục 337 Hùng Vương-Lộc Thắng-Bảo Lâm-Lâm Đồng ,GYTEA47P,SME,2026-06-03 14:09:20.895000+00:00,10.7,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục 337 Hùng Vương-Lộc Thắng-Bảo Lâm-Lâm Đồng ,GYTMXMQG,SME,2026-06-03 14:09:38.591000+00:00,10.7,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục 337 Hùng Vương-Lộc Thắng-Bảo Lâm-Lâm Đồng ,GYTEDA4L,SME,2026-06-03 14:09:49.755000+00:00,10.7,2026-06-14 07:45:35.118000+00:00,1,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục 337 Hùng Vương-Lộc Thắng-Bảo Lâm-Lâm Đồng ,GYHQ6B9B,SME,2026-06-03 14:09:49.755000+00:00,10.7,2026-06-14 07:45:35.118000+00:00,3,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục 337 Hùng Vương-Lộc Thắng-Bảo Lâm-Lâm Đồng ,GYHQ97X6,SME,2026-06-03 14:09:49.755000+00:00,10.7,2026-06-14 07:45:35.118000+00:00,3,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLG7DB,SME,2026-06-03 16:18:20.761000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,1,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHL4T6D,Shopee-Bulky,2026-06-03 16:19:04.337000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,NVS778794737,SME,2026-06-03 16:23:51.706000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,1,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTENG8M,SME,2026-06-03 16:24:17.734000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTEXBXE,SME,2026-06-03 16:24:17.734000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTMMXPX,SME,2026-06-03 16:24:26.193000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,3,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTEU34T,SME,2026-06-03 16:25:17.064000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,2,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTEU373,SME,2026-06-03 16:25:17.064000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,3,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTEH8D8,SME,2026-06-03 16:25:30.628000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQ6PR3,SME,2026-06-03 16:25:30.628000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,VNGH80216126501,TTS,2026-06-03 16:25:30.628000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTEP4WX,SME,2026-06-03 16:25:30.628000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTEUCW4,SME,2026-06-03 16:25:30.628000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,3,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQU633,SME,2026-06-03 16:25:40.617000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,3,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTMARVG,Shopee-Bulky,2026-06-03 16:26:22.059000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTE6YVP,Shopee,2026-06-03 16:27:01.968000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQUM9X,SME,2026-06-03 18:17:43.958000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,1,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQLAYB,SME,2026-06-03 18:20:35.312000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,3,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYTM4ELD,SME,2026-06-03 18:32:01.949000+00:00,10.6,2026-06-14 07:45:35.118000+00:00,1,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHQFHE4,Shopee-Bulky,2026-06-03 18:47:14.199000+00:00,10.5,2026-06-14 07:45:35.118000+00:00,1,(f) 10 - 11 ngày,cod
NTB,Khánh Hòa,Bưu Cục Đường 35 Hà Quang 1-Xã Nam Nha Trang-Khánh Hòa,GYHQWMYL,SME,2026-06-03 18:48:05.096000+00:00,10.5,2026-06-14 07:45:35.118000+00:00,3,(f) 10 - 11 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHL3T43,SME,2026-06-03 19:08:47.596000+00:00,10.5,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,non - không phí
NTB,Đắk Nông,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông,GYHQ9M7D,SME,2026-06-04 06:04:40.350000+00:00,10.1,2026-06-14 07:45:35.118000+00:00,3,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLGG93,Shopee-Bulky,2026-06-04 06:36:39.117000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTMR4QE,SME,2026-06-04 06:37:12.900000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTMRGNH,SME,2026-06-04 06:37:12.900000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,1,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTMRFGB,SME,2026-06-04 06:37:12.900000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,3,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQGXXV,SME,2026-06-04 06:38:13.239000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTMR8G4,SME,2026-06-04 06:38:48.551000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,1,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTMRNTL,SME,2026-06-04 06:38:54.665000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQL9U6,Shopee-Bulky,2026-06-04 06:39:52.430000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTEBYXM,SME,2026-06-04 06:41:01.736000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Cao Bá Quát-Phường 7-Đà Lạt-Lâm Đồng,GYHLLFQ4,Shopee,2026-06-04 06:44:29.830000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLLK79,SME,2026-06-04 06:53:43.347000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,2,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục 337 Hùng Vương-Lộc Thắng-Bảo Lâm-Lâm Đồng ,GYTE7UME,Shopee,2026-06-04 07:05:27.037000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,1,(f) 10 - 11 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYTEAVAM,SME,2026-06-04 07:19:28.992000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,1,(f) 10 - 11 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHQMXPM,SME,2026-06-04 07:20:02.293000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,5,(f) 10 - 11 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHLFE3M,Shopee,2026-06-04 07:21:37.612000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,1,(f) 10 - 11 ngày,non - không phí
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHL46MR,Shopee,2026-06-04 07:30:25.526000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,0,(f) 10 - 11 ngày,cod
NTB,Lâm Đồng,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng,GYHQ89YT,SME,2026-06-04 08:38:20.649000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,0,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng,GYTM6GQQ,SME,2026-06-04 08:39:02.378000+00:00,10.0,2026-06-14 07:45:35.118000+00:00,0,(e) 9 - 10 ngày,cod
NTB,Ninh Thuận,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận,GYHL77CA,SME,2026-06-04 10:18:26.172000+00:00,9.9,2026-06-14 07:45:35.118000+00:00,3,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng,GYTMMX4T,SME,2026-06-04 11:57:19.959000+00:00,9.8,2026-06-14 07:45:35.118000+00:00,2,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục 95A Đội Cấn-Bảo Lộc-Lâm Đồng,GYTRRFR7,Shopee,2026-06-04 12:04:24.978000+00:00,9.8,2026-06-14 07:45:35.118000+00:00,0,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng,GYHLNVQW,SME,2026-06-04 12:28:40.362000+00:00,9.8,2026-06-14 07:45:35.118000+00:00,3,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng,GYHL6DUT,SME,2026-06-04 12:28:40.362000+00:00,9.8,2026-06-14 07:45:35.118000+00:00,3,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng,VNGH80670076503,TTS,2026-06-04 12:34:31.769000+00:00,9.8,2026-06-14 07:45:35.118000+00:00,1,(e) 9 - 10 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHQP8VP,SME,2026-06-04 13:04:45.762000+00:00,9.8,2026-06-14 07:45:35.118000+00:00,1,(e) 9 - 10 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHQHPA9,Shopee,2026-06-04 13:10:05.257000+00:00,9.8,2026-06-14 07:45:35.118000+00:00,1,(e) 9 - 10 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHL8XP4,SME,2026-06-04 13:11:28.213000+00:00,9.8,2026-06-14 07:45:35.118000+00:00,1,(e) 9 - 10 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHL8EAQ,SME,2026-06-04 13:11:28.213000+00:00,9.8,2026-06-14 07:45:35.118000+00:00,3,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục 337 Hùng Vương-Lộc Thắng-Bảo Lâm-Lâm Đồng ,GYHLU9E8,SME,2026-06-04 14:01:12.248000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,1,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục 337 Hùng Vương-Lộc Thắng-Bảo Lâm-Lâm Đồng ,GYHF6YRR,Shopee-Bulky,2026-06-04 14:03:22.915000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,2,(e) 9 - 10 ngày,cod
NTB,Khánh Hòa,Bưu Cục 56 Phan Đình Phùng-Cam Linh-Khánh Hòa,VNGH80948426506,TTS,2026-06-04 15:08:39.928000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,4,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng,GYHQT6N8,SME,2026-06-04 15:31:44.382000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,2,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng,GYHL6WHM,Shopee,2026-06-04 15:32:05.628000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,0,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHFDHDF,Shopee-Bulky,2026-06-04 15:54:49.259000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,0,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHL4W36,SME,2026-06-04 15:55:58.178000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,0,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLK4TR,SME,2026-06-04 15:55:58.178000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,0,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYT8BTCK,SME,2026-06-04 15:55:58.178000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,2,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,VNGH80933496503,TTS,2026-06-04 15:55:58.178000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,1,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHFUNDT,SME,2026-06-04 15:56:11.691000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,1,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLKPVB,Shopee-Reverse,2026-06-04 15:56:11.691000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,0,(e) 9 - 10 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQCVP6,SME,2026-06-04 15:56:11.691000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,2,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTEU6T3,SME,2026-06-04 15:56:28.797000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,0,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQURDT,SME,2026-06-04 15:56:28.797000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,0,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHL7VWP,SME,2026-06-04 15:56:28.797000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,1,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLQPAM,SME,2026-06-04 15:56:28.797000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,1,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQAVDC,SME,2026-06-04 15:56:55.419000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,0,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLQQ9L,SME,2026-06-04 15:56:55.419000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,0,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLDUGD,SME,2026-06-04 15:56:55.419000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,1,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,VNGH80581806504,TTS,2026-06-04 15:57:53.327000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,1,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLPF8R,SME,2026-06-04 15:58:21.965000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,1,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,NVS779894473,SME,2026-06-04 15:58:27.981000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,0,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQWUHM,SME,2026-06-04 15:58:27.981000+00:00,9.7,2026-06-14 07:45:35.118000+00:00,3,(e) 9 - 10 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYHLDH8F,Shopee,2026-06-04 17:20:10.494000+00:00,9.6,2026-06-14 07:45:35.118000+00:00,2,(e) 9 - 10 ngày,cod
